mineral,mineral_1,similarity_1,mineral_2,similarity_2,mineral_3,similarity_3,mineral_4,similarity_4,mineral_5,similarity_5,mineral_6,similarity_6,mineral_7,similarity_7,mineral_8,similarity_8,mineral_9,similarity_9,mineral_10,similarity_10
Thermonatrite,Natron,0.350877192982,Trona,0.306306306306,Gaylussite,0.227272727273,Burkeite,0.169230769231,Tincalconite,0.169230769231,Sassolite,0.162162162162,Pirssonite,0.160714285714,Borax,0.157894736842,Searlesite,0.145833333333,Sborgite,0.142857142857
Thometzekite,Barahonaite-(Al),1.0,Natropharmacosiderite,0.888888888889,Ferrisymplesite,0.875,Monimolite,0.875,Ceruleite,0.875,Tooeleite,0.666666666667,Kaatialaite,0.666666666667,Paramendozavilite,0.555555555556,Mendozavilite-NaFe,0.555555555556,Talmessite,0.5
Thomsenolite,Pachnolite,0.642857142857,Elpasolite,0.625,Weberite,0.444444444444,Ralstonite,0.4375,Cryolite,0.372549019608,Prosopite,0.305084745763,Cryolithionite,0.272727272727,Calcjarlite,0.272727272727,Simmonsite,0.272727272727,Lindbergite,0.227272727273
Thomsonite-Ca,Mesolite,0.277904328018,Natrolite,0.239382239382,Fluorapophyllite-(K),0.22193877551,Analcime,0.193452380952,Cowlesite,0.161392405063,Mordenite,0.153846153846,Scolecite,0.152380952381,Chabazite-Ca,0.144772117962,Offretite,0.14406779661,Stilbite-Ca,0.13417721519
Thorbastnasite,Paranatrolite,1.0,Brenkite,1.0,Manganoneptunite,0.666666666667,Villiaumite,0.6,Rasvumite,0.6,Lorenzenite,0.545454545455,Kogarkoite,0.545454545455,Rosenbuschite,0.461538461538,Phosphorrosslerite,0.428571428571,Kupletskite,0.375
Thorianite,Chevkinite-(Ce),0.139344262295,Wolsendorfite,0.106382978723,Astrophyllite,0.100775193798,Zirkelite,0.1,Bastnasite-(Ce),0.0975609756098,Fersmite,0.0957446808511,Synchysite-(Y),0.0952380952381,Metanovacekite,0.0952380952381,Eastonite,0.0945945945946,Ferro-richterite,0.0897435897436
Thorite,Xenotime-(Y),0.140557939914,Allanite-(Ce),0.118254879449,Monazite-(Ce),0.112612612613,Samarskite-(Y),0.100230414747,Riebeckite,0.0947368421053,Aegirine,0.0942028985507,Rutile,0.0913937547601,Zircon,0.0898328690808,Topaz,0.0865306122449,Anatase,0.0847736625514
Thorneite,Telluroperite,0.888888888889,Paratimroseite,0.875,Markcooperite,0.875,Eckhardite,0.777777777778,Bairdite,0.75,Chromschieffelinite,0.75,Agaite,0.75,Andychristyite,0.75,Eztlite,0.75,Mojaveite,0.666666666667
Thortveitite,Magnussonite,0.583333333333,Gerstmannite,0.583333333333,Niahite,0.583333333333,Rouaite,0.583333333333,Retzian-(Nd),0.583333333333,Metalodevite,0.583333333333,Retzian-(La),0.583333333333,Pyrosmalite-(Mn),0.583333333333,Wendwilsonite,0.583333333333,Ogdensburgite,0.583333333333
Thorutite,Franklinphilite,1.0,Flinkite,0.875,Leucophoenicite,0.875,Jarosewichite,0.875,Wawayandaite,0.857142857143,Magnesiochlorophoenicite,0.857142857143,Feitknechtite,0.857142857143,Manganberzeliite,0.857142857143,Cuprostibite,0.857142857143,Cahnite,0.857142857143
Threadgoldite,Dzharkenite,1.0,Karpenkoite,0.571428571429,Orschallite,0.571428571429,Martyite,0.5,Nashite,0.454545454545,Calciodelrioite,0.416666666667,Bariandite,0.4,Nestolaite,0.4,Lasalite,0.384615384615,Dickthomssenite,0.357142857143
Tiemannite,Idrialite,0.228915662651,Montroydite,0.1875,Edgarbaileyite,0.186666666667,Eglestonite,0.157894736842,Fluellite,0.156626506024,Heyite,0.147058823529,Tripuhyite,0.14606741573,Richellite,0.145161290323,Kazakhstanite,0.145161290323,Englishite,0.141025641026
Tilasite,Liroconite,0.48,Pyrosmalite-(Mn),0.388888888889,Metalodevite,0.388888888889,Parabrandtite,0.388888888889,Torreyite,0.388888888889,Manganohornesite,0.388888888889,Retzian-(Nd),0.388888888889,Niahite,0.388888888889,Canavesite,0.388888888889,Legrandite,0.388888888889
Tilleyite,Merwinite,0.51724137931,Rankinite,0.470588235294,Bredigite,0.470588235294,Riversideite,0.411764705882,Spurrite,0.394736842105,Afwillite,0.333333333333,Larnite,0.321428571429,Bultfonteinite,0.318181818182,Foshagite,0.318181818182,Ganomalite,0.318181818182
Timroseite,Mojaveite,0.5,Telluroperite,0.5,Thorneite,0.444444444444,Eckhardite,0.444444444444,Markcooperite,0.388888888889,Paratimroseite,0.388888888889,Laurionite,0.35,Burckhardtite,0.347826086957,Agaite,0.333333333333,Khinite,0.333333333333
Tin,Jimthompsonite,0.25,Clinojimthompsonite,0.25,Cernyite,0.230769230769,Ernstite,0.230769230769,Garyansellite,0.230769230769,Wonesite,0.230769230769,Arrojadite-(BaFe),0.230769230769,Johnwalkite,0.230769230769,Chesterite,0.214285714286,Mushistonite,0.214285714286
Tincalconite,Veatchite,0.410256410256,Kurnakovite,0.40625,Inderite,0.40625,Tunellite,0.388888888889,Probertite,0.365384615385,Borax,0.318181818182,Gerstleyite,0.290322580645,Howlite,0.285714285714,Phillipsite-Na,0.275,Sassolite,0.272727272727
Tinsleyite,Schneiderhohnite,0.777777777778,Ehrleite,0.666666666667,Parafransoletite,0.666666666667,Segelerite,0.666666666667,Pahasapaite,0.666666666667,Tiptopite,0.666666666667,Pararobertsite,0.666666666667,Fransoletite,0.666666666667,Bobdownsite,0.666666666667,Jahnsite-(NaFeMg),0.666666666667
Tinticite,Kazakhstanite,0.45,Richellite,0.45,Kingite,0.346153846154,Schubnelite,0.346153846154,Heyite,0.333333333333,Englishite,0.305555555556,Weissbergite,0.304347826087,Avicennite,0.304347826087,Nevadaite,0.3,Doyleite,0.3
Tinzenite,Raspite,0.333333333333,Eriochalcite,0.307692307692,Samsonite,0.3,Burckhardtite,0.294117647059,Marokite,0.272727272727,Cryolithionite,0.25,Sorbyite,0.25,Simmonsite,0.25,Mroseite,0.25,Natrochalcite,0.25
Tiptopite,Pahasapaite,1.0,Parafransoletite,1.0,Fransoletite,1.0,Ehrleite,1.0,Segelerite,1.0,Bobdownsite,1.0,Jahnsite-(NaFeMg),1.0,Pararobertsite,1.0,Tinsleyite,0.666666666667,Perloffite,0.6
Titanite,Zircon,0.273779983457,Rutile,0.228772919605,Ilmenite,0.226298875201,Actinolite,0.219945766797,Diopside,0.217863608932,Orthoclase,0.207504078303,Albite,0.201009637448,Epidote,0.200858369099,Tremolite,0.199681528662,Fluorapatite,0.19590741362
Titantaramellite,Fresnoite,0.722222222222,Sanbornite,0.689655172414,Walstromite,0.689655172414,Macdonaldite,0.655172413793,Alforsite,0.551724137931,Krauskopfite,0.551724137931,Taramellite,0.51724137931,Bigcreekite,0.51724137931,Gillespite,0.515151515152,Bazirite,0.48275862069
Tlapallite,Mroseite,0.625,Natrochalcite,0.625,Spiroffite,0.625,Backite,0.555555555556,Winstanleyite,0.555555555556,Fairbankite,0.555555555556,Queitite,0.5,Oboyerite,0.454545454545,Hillebrandite,0.428571428571,Schieffelinite,0.416666666667
Tobelite,Paramendozavilite,0.428571428571,Irhtemite,0.428571428571,Mendozavilite-NaFe,0.428571428571,Pierrotite,0.428571428571,Fangite,0.428571428571,Vrbaite,0.428571428571,Kaatialaite,0.375,Ferrisymplesite,0.375,Gillulyite,0.375,Ophirite,0.375
Tobermorite,Okenite,0.233333333333,Whelanite,0.224137931034,Scawtite,0.220338983051,Gyrolite,0.220183486239,Tacharanite,0.21875,Stringhamite,0.203125,Foshagite,0.2,Thaumasite,0.185714285714,Xonotlite,0.181034482759,Clintonite,0.169230769231
Tochilinite,Cronstedtite,0.261904761905,Cobaltpentlandite,0.225806451613,Oldhamite,0.173076923077,Desautelsite,0.166666666667,Barringerite,0.147058823529,Pokrovskite,0.145833333333,Eskolaite,0.138888888889,Maucherite,0.134328358209,Ruizite,0.131578947368,Nimite,0.127659574468
Tocornalite,Perroudite,0.416666666667,Gilalite,0.315789473684,Chervetite,0.3125,Nissonite,0.277777777778,Dumontite,0.230769230769,Potarite,0.227272727273,Manandonite,0.214285714286,Chabazite-Na,0.206896551724,Glaukosphaerite,0.2,Eucairite,0.193548387097
Todorokite,Fairfieldite,0.185873605948,Montebrasite,0.173374613003,Hydroxylherderite,0.167832167832,Eosphorite,0.167272727273,Chalcophanite,0.161094224924,Diadochite,0.16095890411,Birnessite,0.160142348754,Mitridatite,0.154639175258,Strunzite,0.154109589041,Phosphosiderite,0.150943396226
Tolbachite,Claringbullite,0.875,Sengierite,0.75,Lime,0.75,Bogdanovite,0.75,Nekrasovite,0.75,Velikite,0.75,Stannoidite,0.75,Cesarolite,0.75,Henryite,0.75,Kiddcreekite,0.666666666667
