mineral,mineral_1,similarity_1,mineral_2,similarity_2,mineral_3,similarity_3,mineral_4,similarity_4,mineral_5,similarity_5,mineral_6,similarity_6,mineral_7,similarity_7,mineral_8,similarity_8,mineral_9,similarity_9,mineral_10,similarity_10
Epididymite,Quartz,0.000190585096245,Gold,0.000223035061112,Pyrite,0.000361500225938,Chalcopyrite,0.000403822856374,Galena,0.000422356750669,Calcite,0.000542814493147,Malachite,0.000612970454824,Sphalerite,0.000666167041386,Silver,0.000844119302195,Arsenopyrite,0.000886262924668
Epidote,Metahohmannite,0.000204039991838,Clairite,0.000204039991838,Carlsonite,0.000204039991838,Huizingite-(Al),0.000204039991838,Sabieite,0.000204039991838,Adranosite-(Fe),0.000204039991838,Ammoniomagnesiovoltaite,0.000204039991838,Kremersite,0.000204039991838,Pyracmonite,0.000204039991838,Nierite,0.000204081632653
Epistilbite,Gold,0.00146875556347,Galena,0.0025256068472,Pyrite,0.00252707581227,Quartz,0.00254081178937,Chalcopyrite,0.00261692276723,Sphalerite,0.00290215588723,Muscovite,0.00368412622137,Fluorite,0.00380228136882,Baryte,0.0040264595916,Malachite,0.00426569165143
Epsomite,Landesite,0.00198412698413,Niggliite,0.002,Isomertieite,0.002,Froodite,0.00200400801603,Souzalite,0.00200803212851,Zanazziite,0.00200803212851,Falsterite,0.00200803212851,Zircophyllite,0.00201207243461,Iridarsenite,0.00201612903226,Sekaninaite,0.00201612903226
Erdite,Quartz,0.000127060766812,Gold,0.000178443968594,Pyrite,0.000225937641211,Chalcopyrite,0.000269233358013,Galena,0.000281590989088,Muscovite,0.000323467572376,Sphalerite,0.000333055786844,Calcite,0.000339259058217,Hematite,0.0003885003885,Malachite,0.000490496627836
Ericaite,Gold,4.46070122223e-05,Pyrite,9.03668895717e-05,Malachite,0.000122594090965,Magnetite,0.000123517786561,Quartz,0.00012706480305,Galena,0.000140785583556,Muscovite,0.000161733786188,Chalcopyrite,0.00020192501851,Calcite,0.000203541624262,Epidote,0.000204081632653
Eriochalcite,Quartz,0.000222356341921,Gold,0.000312276945039,Pyrite,0.000316298404952,Galena,0.000422356750669,Chalcopyrite,0.000471158376523,Calcite,0.000474930456612,Sphalerite,0.000582847626978,Malachite,0.000858369098712,Magnetite,0.000864838151717,Baryte,0.000869817338359
Erionite-Ca,Quartz,0.000285814093811,Gold,0.000356744704571,Pyrite,0.000451711988436,Galena,0.000562825383425,Chalcopyrite,0.000605449041372,Sphalerite,0.000665612779765,Calcite,0.000949667616334,Malachite,0.000979911807937,Magnetite,0.000987288658522,Fluorite,0.00109689213894
Erionite-K,Quartz,0.000539682539683,Gold,0.000846966522534,Pyrite,0.000993452246557,Chalcopyrite,0.00121008403361,Galena,0.00126555578992,Sphalerite,0.00149650814766,Calcite,0.00189869125924,Hematite,0.0019374838543,Malachite,0.00207976510888,Magnetite,0.00209540244053
Erionite-Na,Quartz,0.00022232103157,Gold,0.000267594327,Pyrite,0.000271039436238,Chalcopyrite,0.000403687008006,Galena,0.000422208148617,Sphalerite,0.000499334221039,Calcite,0.000542630400868,Muscovite,0.000646307965746,Malachite,0.000735204019115,Hematite,0.000776497994047
Erlichmanite,Quartz,0.000381000762002,Calcite,0.000542078872476,Pyrite,0.000587039963874,Gold,0.000758048693481,Chalcopyrite,0.00080688542227,Galena,0.00084388185654,Sphalerite,0.000914684849493,Muscovite,0.000967429861335,Malachite,0.0011011868347,Chlorargyrite,0.00115008625647
Ernstite,Quartz,0.000190597204574,Gold,0.000223054960742,Pyrite,0.000225927432109,Chalcopyrite,0.000336541697516,Calcite,0.000339236040437,Galena,0.00035198873636,Fluorite,0.000366166239473,Hematite,0.000388450084164,Dolomite,0.000449741398696,Sphalerite,0.000499625281039
Erythrite,Hauerite,0.00308641975309,Xanthoxenite,0.00310559006211,Moraesite,0.00311526479751,Greifensteinite,0.0031746031746,Tavorite,0.00319488817891,Phosphoferrite,0.00322580645161,Arrojadite-(KFe),0.00323624595469,Jahnsite-(CaMnFe),0.00324675324675,Schoonerite,0.00325732899023,Barbosalite,0.00326797385621
Erythrosiderite,Quartz,0.00012706480305,Gold,0.000133832976445,Pyrite,0.000180750112969,Chalcopyrite,0.00020192501851,Galena,0.000211193241816,Sphalerite,0.000249791840133,Calcite,0.000271407246573,Malachite,0.000367872470877,Magnetite,0.000370644922165,Baryte,0.000434971726838
Eskebornite,Quartz,0.00012706480305,Gold,0.000178451929511,Pyrite,0.000180750112969,Chalcopyrite,0.000269251480883,Calcite,0.000271407246573,Galena,0.000281610813855,Sphalerite,0.000333083520693,Malachite,0.000367872470877,Magnetite,0.000370644922165,Hematite,0.000518134715026
Eskimoite,Quartz,0.000730599409167,Gold,0.000847457627119,Pyrite,0.00108450067781,Calcite,0.00128874720206,Chalcopyrite,0.0016155088853,Galena,0.00168966488313,Muscovite,0.00177619893428,Sphalerite,0.00183165431688,Magnetite,0.00197506480681,Hematite,0.00207039337474
Eskolaite,Gold,8.91941310262e-05,Sphalerite,0.000249667110519,Quartz,0.000254113461661,Chalcopyrite,0.000336451113653,Pyrite,0.000361467558287,Galena,0.000422297297297,Scheelite,0.000529100529101,Azurite,0.000547195622435,Fluorite,0.000548947849954,Microcline,0.000569313976658
Esperite,Gold,0.000178412132025,Quartz,0.000254121533623,Pyrite,0.000361483891374,Cinnabar,0.000452693526483,Galena,0.000492749542447,Chalcopyrite,0.000538466716026,Chlorargyrite,0.000581057524695,Calcite,0.00061066630479,Chromite,0.000634920634921,Ankerite,0.000650195058518
Esquireite,Gold,0.000312207305651,Fluorite,0.000365697568111,Quartz,0.000412960609911,Malachite,0.000490015925518,Magnetite,0.000493705257961,Pyrite,0.000497017892644,Hematite,0.00051753137534,Chalcopyrite,0.000605652759085,Cerussite,0.000622858922454,Muscovite,0.000646307965746
Esseneite,Quartz,9.52925481227e-05,Gold,0.00013382700629,Pyrite,0.000180741945687,Chalcopyrite,0.000201911428187,Galena,0.000211178375334,Sphalerite,0.00024977104321,Calcite,0.000339259058217,Malachite,0.000367827366356,Hematite,0.0003885003885,Muscovite,0.00048527984471
Ettringite,Gold,0.00040140939298,Quartz,0.000412934375199,Pyrite,0.000587384782216,Chalcopyrite,0.000807591358772,Galena,0.000844654043781,Calcite,0.00101777717465,Sphalerite,0.00116569525396,Baryte,0.00144906535285,Fluorite,0.00146386093321,Malachite,0.00147112909158
Eucairite,Quartz,0.000666984278228,Gold,0.000802747179236,Pyrite,0.00108440267486,Magnetite,0.0013566847558,Calcite,0.00142440480228,Epidote,0.00162767039674,Chalcopyrite,0.00168270848758,Galena,0.00168942700267,Sphalerite,0.00183134937151,Albite,0.00190114068441
Euchroite,Quartz,0.000635324015248,Gold,0.000802962037739,Pyrite,0.000858524242013,Chalcopyrite,0.00114408775826,Galena,0.00119659322869,Calcite,0.00122116689281,Carnotite,0.00138888888889,Sphalerite,0.00149862625926,Magnetite,0.0016049382716,Hematite,0.00194174757282
Euclase,Gold,0.000891186168791,Quartz,0.00142938822184,Calcite,0.00176163696727,Pyrite,0.00198798174671,Malachite,0.00232217061843,Chalcopyrite,0.00289367429341,Galena,0.00302646396396,Baryte,0.0031787313972,Magnetite,0.00320433818092,Sphalerite,0.00332889480692
Eucryptite,Gold,0.000802532435686,Quartz,0.0010165184244,Pyrite,0.0013102606967,Galena,0.00161823682544,Chalcopyrite,0.00168202920003,Calcite,0.00189933523267,Sphalerite,0.00199717067488,Baryte,0.00216982496745,Malachite,0.00269475747183,Hematite,0.00284605433376
Eudialyte,Gold,0.000757406994876,Quartz,0.00114318376679,Pyrite,0.00171642802295,Chalcopyrite,0.00181500403334,Galena,0.0024620146314,Carnotite,0.00273037542662,Calcite,0.00278079218665,Malachite,0.00281242357545,Sphalerite,0.00299500831947,Chromite,0.00346020761246
Eugenite,Quartz,0.000381182300435,Gold,0.000446070122223,Pyrite,0.000587437867149,Calcite,0.000746268656716,Galena,0.000844772967265,Chalcopyrite,0.00087506731287,Stibnite,0.00100250626566,Sphalerite,0.00108252144225,Albite,0.00127186009539,Fluorite,0.00128111273792
Eugsterite,Gold,0.00013382700629,Pyrite,0.000135550334357,Quartz,0.000158831003812,Chalcopyrite,0.000201911428187,Galena,0.000211178375334,Sphalerite,0.00024977104321,Calcite,0.000339259058217,Malachite,0.000367827366356,Magnetite,0.000370599135269,Hematite,0.0003885003885
Eulytine,Gold,0.00040140939298,Quartz,0.000476493011436,Galena,0.000633356790992,Pyrite,0.000677812923633,Chalcopyrite,0.000740242261104,Calcite,0.000746167412834,Sphalerite,0.000749063670412,Baryte,0.00130396986381,Dolomite,0.00134770889488,Malachite,0.00134836969846
Eurekadumpite,Quartz,0.000317651917029,Pyrite,0.000451854864218,Gold,0.000490742806157,Chalcopyrite,0.000605734284561,Muscovite,0.000646516890254,Sphalerite,0.000666000666001,Calcite,0.000678472080874,Galena,0.000703977472721,Fluorite,0.000731930466606,Magnetite,0.00074092368486
Euxenite-(Y),Norbergite,0.00328947368421,Ferrostrunzite,0.00335570469799,Fluor-uvite,0.003367003367,Greifensteinite,0.00337837837838,Tavorite,0.00340136054422,Phosphoferrite,0.00343642611684,Arrojadite-(KFe),0.00344827586207,Barbosalite,0.00348432055749,Jahnsite-(CaMnMn),0.00350877192982,Warwickite,0.00350877192982
Evansite,Gold,0.000222935616194,Chalcopyrite,0.000403551251009,Quartz,0.000444670308728,Galena,0.000492437565951,Pyrite,0.000632511068944,Sphalerite,0.000748876684973,Malachite,0.000857317819963,Calcite,0.000949667616334,Muscovite,0.00113067355839,Bornite,0.00113830392715
Eveite,Quartz,0.000222363405337,Gold,0.000312290876645,Pyrite,0.000316312697695,Cinnabar,0.000453103760761,Chalcopyrite,0.000471190091546,Calcite,0.000474962681504,Galena,0.000492818924247,Chlorargyrite,0.000581733566027,Sphalerite,0.000582896161212,Chromite,0.000635324015248
Ewaldite,Gold,8.92140244446e-05,Galena,0.000140775673964,Quartz,0.000158831003812,Sphalerite,0.0001665001665,Pyrite,0.000180741945687,Chalcopyrite,0.000201911428187,Malachite,0.00024518818193,Magnetite,0.000247035573123,Hematite,0.000258966722776,Calcite,0.00027138883235
